OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790922004505|53061052903|Census Tract 529.03|2979477|392530|G5020|S|20740922002368|53061052904|Census Tract 529.04|3508118|40357|G5020|S|18456|9634
20790922004505|53061052903|Census Tract 529.03|2979477|392530|G5020|S|20740922003573|53061940001|Census Tract 9400.01|50437988|7733200|G5020|S|593|0
20790922002368|53061052904|Census Tract 529.04|3507368|15296|G5020|S|20740922002752|53061052104|Census Tract 521.04|43490569|6822107|G5020|S|17706|0
20790922002368|53061052904|Census Tract 529.04|3507368|15296|G5020|S|20740922002368|53061052904|Census Tract 529.04|3508118|40357|G5020|S|3489662|15296
207903716949331|53061052905|Census Tract 529.05|2047342|0|G5020|S|20740922004693|53061052805|Census Tract 528.05|4489540|0|G5020|S|2142|0
207903716949331|53061052905|Census Tract 529.05|2047342|0|G5020|S|207403716949331|53061052905|Census Tract 529.05|2078441|0|G5020|S|2045200|0
207903716949329|53061052906|Census Tract 529.06|2418974|0|G5020|S|207403716949329|53061052906|Census Tract 529.06|2418974|0|G5020|S|2418974|0
20790922003079|53061053101|Census Tract 531.01|27408328|0|G5020|S|20740922003079|53061053101|Census Tract 531.01|27408328|0|G5020|S|27408328|0
20790922003040|53061053102|Census Tract 531.02|24462308|748803|G5020|S|20740922003040|53061053102|Census Tract 531.02|24462308|748803|G5020|S|24462308|748803
20790922004571|53061053201|Census Tract 532.01|46703765|6353076|G5020|S|20740485841971|53029971500|Census Tract 9715|27629683|12865406|G5020|S|16313|18585
20790922004571|53061053201|Census Tract 532.01|46703765|6353076|G5020|S|20740922004571|53061053201|Census Tract 532.01|46687452|6337584|G5020|S|46687452|6333891
20790922004571|53061053201|Census Tract 532.01|46703765|6353076|G5020|S|20740922004550|53061053301|Census Tract 533.01|24666857|3350951|G5020|S|0|600
20790922003134|53061053202|Census Tract 532.02|22199403|4447585|G5020|S|20740922003134|53061053202|Census Tract 532.02|22199403|4447585|G5020|S|22199403|4447585
20790922004550|53061053301|Census Tract 533.01|24670663|3357540|G5020|S|20740485841971|53029971500|Census Tract 9715|27629683|12865406|G5020|S|3806|3496
20790922004550|53061053301|Census Tract 533.01|24670663|3357540|G5020|S|20740922004571|53061053201|Census Tract 532.01|46687452|6337584|G5020|S|0|3693
20790922004550|53061053301|Census Tract 533.01|24670663|3357540|G5020|S|20740922004550|53061053301|Census Tract 533.01|24666857|3350951|G5020|S|24666857|3350351
20790922004528|53061053302|Census Tract 533.02|89008683|486479|G5020|S|20740922004528|53061053302|Census Tract 533.02|89008683|486479|G5020|S|89008683|486479
20790922003251|53061053400|Census Tract 534|129729217|349052|G5020|S|20740922003251|53061053400|Census Tract 534|129785386|349052|G5020|S|129729217|349052
20790922000102|53061053505|Census Tract 535.05|50004936|327348|G5020|S|20740922000102|53061053505|Census Tract 535.05|50004936|327348|G5020|S|50004936|327348
20790922003739|53061053506|Census Tract 535.06|257848763|1663553|G5020|S|20740922003251|53061053400|Census Tract 534|129785386|349052|G5020|S|56169|0
20790922003739|53061053506|Census Tract 535.06|257848763|1663553|G5020|S|20740922003739|53061053506|Census Tract 535.06|257807901|1663601|G5020|S|257792594|1663553
207903716949358|53061053507|Census Tract 535.07|4771004|0|G5020|S|207403716949358|53061053507|Census Tract 535.07|4770162|0|G5020|S|4770162|0
207903716949358|53061053507|Census Tract 535.07|4771004|0|G5020|S|207403716949359|53061053509|Census Tract 535.09|8433377|0|G5020|S|842|0
207903716949330|53061053508|Census Tract 535.08|15008815|0|G5020|S|20740922003288|53061053504|Census Tract 535.04|11962164|13346|G5020|S|3260|0
207903716949330|53061053508|Census Tract 535.08|15008815|0|G5020|S|207403716949330|53061053508|Census Tract 535.08|14992545|0|G5020|S|14992545|0
207903716949330|53061053508|Census Tract 535.08|15008815|0|G5020|S|207403716949359|53061053509|Census Tract 535.09|8433377|0|G5020|S|13010|0
207903716949359|53061053509|Census Tract 535.09|8419525|0|G5020|S|207403716949359|53061053509|Census Tract 535.09|8433377|0|G5020|S|8419525|0
2079015780239656|53061053510|Census Tract 535.10|4149248|0|G5020|S|20740922003288|53061053504|Census Tract 535.04|11962164|13346|G5020|S|4133941|0
2079015780239656|53061053510|Census Tract 535.10|4149248|0|G5020|S|20740922003739|53061053506|Census Tract 535.06|257807901|1663601|G5020|S|15307|0
2079015780239565|53061053511|Census Tract 535.11|7824963|13346|G5020|S|20740922003288|53061053504|Census Tract 535.04|11962164|13346|G5020|S|7824963|13346
207903716949328|53061053603|Census Tract 536.03|41049955|427034|G5020|S|207403716949328|53061053603|Census Tract 536.03|41049955|427034|G5020|S|41049955|427034
207903716949327|53061053604|Census Tract 536.04|16007917|70106|G5020|S|207403716949327|53061053604|Census Tract 536.04|16007917|70106|G5020|S|16007917|70106
2079015780239581|53061053605|Census Tract 536.05|38629284|67147|G5020|S|20740922003894|53061053602|Census Tract 536.02|533627878|7798748|G5020|S|38629284|67147
2079015780239503|53061053606|Census Tract 536.06|495251321|7600739|G5020|S|20740922003894|53061053602|Census Tract 536.02|533627878|7798748|G5020|S|494990212|7600518
2079015780239503|53061053606|Census Tract 536.06|495251321|7600739|G5020|S|20740922003812|53061053803|Census Tract 538.03|271369393|5188450|G5020|S|261109|221
20790922000119|53061053700|Census Tract 537|1686847628|7170557|G5020|S|20740865411191|53007960200|Census Tract 9602|2545896090|20471933|G5020|S|77223|0
20790922000119|53061053700|Census Tract 537|1686847628|7170557|G5020|S|20740481269462|53057951200|Census Tract 9512|758909198|6393987|G5020|S|22240|0
20790922000119|53061053700|Census Tract 537|1686847628|7170557|G5020|S|20740922003739|53061053506|Census Tract 535.06|257807901|1663601|G5020|S|0|48
20790922000119|53061053700|Census Tract 537|1686847628|7170557|G5020|S|20740922000119|53061053700|Census Tract 537|1686890318|7170509|G5020|S|1686748165|7170509
20790922003764|53061053801|Census Tract 538.01|1135920117|5365698|G5020|S|20740865411191|53007960200|Census Tract 9602|2545896090|20471933|G5020|S|3619|0
20790922003764|53061053801|Census Tract 538.01|1135920117|5365698|G5020|S|20740922004659|53061052113|Census Tract 521.13|22146575|198776|G5020|S|0|14227
20790922003764|53061053801|Census Tract 538.01|1135920117|5365698|G5020|S|20740922003764|53061053801|Census Tract 538.01|1135950463|5351471|G5020|S|1135916498|5351471
20790922002663|53061053802|Census Tract 538.02|22505115|14961|G5020|S|20740922002663|53061053802|Census Tract 538.02|22505115|14961|G5020|S|22505115|14961
20790922003812|53061053803|Census Tract 538.03|271116666|5319312|G5020|S|20740922003894|53061053602|Census Tract 536.02|533627878|7798748|G5020|S|8382|131083
20790922003812|53061053803|Census Tract 538.03|271116666|5319312|G5020|S|20740922003812|53061053803|Census Tract 538.03|271369393|5188450|G5020|S|271108284|5188229
20790922003573|53061940001|Census Tract 9400.01|50868319|7732629|G5020|S|20740922003520|53061052803|Census Tract 528.03|14159019|0|G5020|S|73156|0
20790922003573|53061940001|Census Tract 9400.01|50868319|7732629|G5020|S|20740922003546|53061052804|Census Tract 528.04|6989946|0|G5020|S|58584|0
20790922003573|53061940001|Census Tract 9400.01|50868319|7732629|G5020|S|20740922004693|53061052805|Census Tract 528.05|4489540|0|G5020|S|234620|0
20790922003573|53061940001|Census Tract 9400.01|50868319|7732629|G5020|S|20740922004505|53061052903|Census Tract 529.03|2991751|382896|G5020|S|31323|0
20790922003573|53061940001|Census Tract 9400.01|50868319|7732629|G5020|S|207403716949331|53061052905|Census Tract 529.05|2078441|0|G5020|S|33241|0
20790922003573|53061940001|Census Tract 9400.01|50868319|7732629|G5020|S|20740922003573|53061940001|Census Tract 9400.01|50437988|7733200|G5020|S|50437395|7732629
20790922003704|53061940002|Census Tract 9400.02|39006153|4834821|G5020|S|20740922003704|53061940002|Census Tract 9400.02|39006153|4834821|G5020|S|39006153|4834821
207903716949255|53061990002|Census Tract 9900.02|0|176595434|G5020|S|207403716949255|53061990002|Census Tract 9900.02|0|176595434|G5020|S|0|176595434
207903717322694|53061990100|Census Tract 9901|0|13228341|G5020|S|207403717322694|53061990100|Census Tract 9901|0|13228341|G5020|S|0|13228341
2079015503718474|53063000201|Census Tract 2.01|1243954|0|G5020|S|20740481568314|53063000200|Census Tract 2|1881297|0|G5020|S|1243954|0
2079015503718514|53063000202|Census Tract 2.02|627100|0|G5020|S|20740481568314|53063000200|Census Tract 2|1881297|0|G5020|S|627100|0
2079015503718570|53063000301|Census Tract 3.01|1006631|0|G5020|S|20740481568315|53063000300|Census Tract 3|1970684|0|G5020|S|1006631|0
2079015503718464|53063000302|Census Tract 3.02|964053|0|G5020|S|20740481568315|53063000300|Census Tract 3|1970684|0|G5020|S|964053|0
20790481568316|53063000400|Census Tract 4|1923224|0|G5020|S|20740481568316|53063000400|Census Tract 4|1923224|0|G5020|S|1923224|0
20790481568317|53063000500|Census Tract 5|1743250|0|G5020|S|20740481568317|53063000500|Census Tract 5|1743250|0|G5020|S|1743250|0
20790481568318|53063000600|Census Tract 6|1299934|0|G5020|S|20740481568318|53063000600|Census Tract 6|1299934|0|G5020|S|1299934|0
20790481568319|53063000700|Census Tract 7|2154894|0|G5020|S|20740481568319|53063000700|Census Tract 7|2154894|0|G5020|S|2154894|0
20790481568320|53063000800|Census Tract 8|3692004|0|G5020|S|20740481568320|53063000800|Census Tract 8|3527338|0|G5020|S|3467824|0
20790481568320|53063000800|Census Tract 8|3692004|0|G5020|S|20740481568321|53063010601|Census Tract 106.01|7491349|627455|G5020|S|122259|0
20790481568320|53063000800|Census Tract 8|3692004|0|G5020|S|20740481568279|53063010602|Census Tract 106.02|8247247|0|G5020|S|41532|0
20790481568320|53063000800|Census Tract 8|3692004|0|G5020|S|20740481568281|53063010700|Census Tract 107|12169726|0|G5020|S|60389|0
20790481568276|53063000900|Census Tract 9|4247118|0|G5020|S|20740481568276|53063000900|Census Tract 9|4291689|0|G5020|S|4247118|0
20790481568277|53063001000|Census Tract 10|3793745|97630|G5020|S|20740481568277|53063001000|Census Tract 10|3793745|97630|G5020|S|3793745|97630
20790481568322|53063001100|Census Tract 11|2299314|0|G5020|S|20740481568322|53063001100|Census Tract 11|2302538|0|G5020|S|2299314|0
20790481568323|53063001200|Census Tract 12|1000413|0|G5020|S|20740481568323|53063001200|Census Tract 12|1000413|0|G5020|S|1000413|0
20790481568324|53063001300|Census Tract 13|1577519|0|G5020|S|20740481568324|53063001300|Census Tract 13|1577519|0|G5020|S|1577519|0
20790481568325|53063001400|Census Tract 14|2617450|0|G5020|S|20740481568325|53063001400|Census Tract 14|2617450|0|G5020|S|2617450|0
20790481568326|53063001500|Census Tract 15|2290101|0|G5020|S|20740481568326|53063001500|Census Tract 15|2290101|0|G5020|S|2290101|0
20790481568456|53063001600|Census Tract 16|2126182|0|G5020|S|20740481568314|53063000200|Census Tract 2|1881297|0|G5020|S|10243|0
20790481568456|53063001600|Census Tract 16|2126182|0|G5020|S|20740481568456|53063001600|Census Tract 16|2102596|0|G5020|S|2102596|0
20790481568456|53063001600|Census Tract 16|2126182|0|G5020|S|207403716717621|53063014400|Census Tract 144|6326111|25162|G5020|S|13343|0
20790481568458|53063001800|Census Tract 18|1605511|67683|G5020|S|20740481568458|53063001800|Census Tract 18|1601186|67683|G5020|S|1601186|67683
20790481568458|53063001800|Census Tract 18|1605511|67683|G5020|S|207403716717621|53063014400|Census Tract 144|6326111|25162|G5020|S|4325|0
20790481568459|53063001900|Census Tract 19|1684240|0|G5020|S|20740481568459|53063001900|Census Tract 19|1684240|0|G5020|S|1684240|0
20790481568460|53063002000|Census Tract 20|1785456|0|G5020|S|20740481568322|53063001100|Census Tract 11|2302538|0|G5020|S|3224|0
20790481568460|53063002000|Census Tract 20|1785456|0|G5020|S|20740481568460|53063002000|Census Tract 20|1782232|0|G5020|S|1782232|0
20790481568461|53063002100|Census Tract 21|1221241|0|G5020|S|20740481568461|53063002100|Census Tract 21|1221241|0|G5020|S|1221241|0
20790481568462|53063002300|Census Tract 23|2519295|224706|G5020|S|20740481568462|53063002300|Census Tract 23|2519295|224706|G5020|S|2519295|224706
20790481568463|53063002400|Census Tract 24|2092900|72733|G5020|S|20740481568463|53063002400|Census Tract 24|2092900|72733|G5020|S|2092900|72733
2079015503718493|53063002501|Census Tract 25.01|1235947|0|G5020|S|20740481568464|53063002500|Census Tract 25|3145964|124396|G5020|S|1235947|0
2079015503718586|53063002502|Census Tract 25.02|1007644|58033|G5020|S|20740481568464|53063002500|Census Tract 25|3145964|124396|G5020|S|1007644|58033
2079015503718436|53063002503|Census Tract 25.03|902373|66363|G5020|S|20740481568464|53063002500|Census Tract 25|3145964|124396|G5020|S|902373|66363
20790481568465|53063002600|Census Tract 26|1996581|82750|G5020|S|20740481568465|53063002600|Census Tract 26|1996581|82750|G5020|S|1996581|82750
20790481568467|53063002900|Census Tract 29|1619947|0|G5020|S|20740481568467|53063002900|Census Tract 29|1603516|0|G5020|S|1603516|0
20790481568467|53063002900|Census Tract 29|1619947|0|G5020|S|207403716717651|53063014500|Census Tract 145|7877934|136482|G5020|S|16431|0
20790481568468|53063003000|Census Tract 30|1446924|0|G5020|S|20740481568468|53063003000|Census Tract 30|1421933|0|G5020|S|1404649|0
20790481568468|53063003000|Census Tract 30|1446924|0|G5020|S|20740481568469|53063003100|Census Tract 31|2263868|0|G5020|S|2829|0
20790481568468|53063003000|Census Tract 30|1446924|0|G5020|S|20740481568480|53063004601|Census Tract 46.01|2476030|15828|G5020|S|4767|0
20790481568468|53063003000|Census Tract 30|1446924|0|G5020|S|207403716717651|53063014500|Census Tract 145|7877934|136482|G5020|S|34679|0
20790481568469|53063003100|Census Tract 31|2275949|0|G5020|S|20740481568469|53063003100|Census Tract 31|2263868|0|G5020|S|2261039|0
20790481568469|53063003100|Census Tract 31|2275949|0|G5020|S|207403716717651|53063014500|Census Tract 145|7877934|136482|G5020|S|14910|0
20790481568470|53063003200|Census Tract 32|1265841|0|G5020|S|20740481568470|53063003200|Census Tract 32|1241813|0|G5020|S|1240857|0
20790481568470|53063003200|Census Tract 32|1265841|0|G5020|S|20740481568472|53063003500|Census Tract 35|1627598|107706|G5020|S|15671|0
20790481568470|53063003200|Census Tract 32|1265841|0|G5020|S|207403716717651|53063014500|Census Tract 145|7877934|136482|G5020|S|9313|0
20790481568472|53063003500|Census Tract 35|1604086|107706|G5020|S|20740481568472|53063003500|Census Tract 35|1627598|107706|G5020|S|1603190|107706
20790481568472|53063003500|Census Tract 35|1604086|107706|G5020|S|20740481568473|53063003600|Census Tract 36|4410731|370231|G5020|S|896|0
2079015503718250|53063003601|Census Tract 36.01|3407295|370231|G5020|S|20740481568473|53063003600|Census Tract 36|4410731|370231|G5020|S|3406581|370231
2079015503718250|53063003601|Census Tract 36.01|3407295|370231|G5020|S|20740481568278|53063003800|Census Tract 38|3315780|0|G5020|S|714|0
2079015503718516|53063003602|Census Tract 36.02|986570|0|G5020|S|20740481568473|53063003600|Census Tract 36|4410731|370231|G5020|S|986570|0
20790481568278|53063003800|Census Tract 38|3282680|0|G5020|S|20740481568278|53063003800|Census Tract 38|3315780|0|G5020|S|3271935|0
20790481568278|53063003800|Census Tract 38|3282680|0|G5020|S|20740481568298|53063013700|Census Tract 137|70955447|627123|G5020|S|10745|0
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568473|53063003600|Census Tract 36|4410731|370231|G5020|S|3962|0
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568278|53063003800|Census Tract 38|3315780|0|G5020|S|10420|0
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568267|53063003900|Census Tract 39|9007241|15003|G5020|S|8665666|15003
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568476|53063004200|Census Tract 42|2651379|0|G5020|S|15207|0
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568477|53063004300|Census Tract 43|2305355|0|G5020|S|42899|0
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568275|53063004900|Census Tract 49|3973503|0|G5020|S|1235|0
20790481568267|53063003900|Census Tract 39|8742910|15003|G5020|S|20740481568266|53063013500|Census Tract 135|150405196|337502|G5020|S|3521|0
2079015503718356|53063004001|Census Tract 40.01|828735|0|G5020|S|20740481568472|53063003500|Census Tract 35|1627598|107706|G5020|S|4906|0
2079015503718356|53063004001|Census Tract 40.01|828735|0|G5020|S|20740481568474|53063004000|Census Tract 40|1553006|0|G5020|S|823829|0
2079015503718520|53063004002|Census Tract 40.02|828547|0|G5020|S|20740481568472|53063003500|Census Tract 35|1627598|107706|G5020|S|3831|0
2079015503718520|53063004002|Census Tract 40.02|828547|0|G5020|S|20740481568473|53063003600|Census Tract 36|4410731|370231|G5020|S|12722|0
2079015503718520|53063004002|Census Tract 40.02|828547|0|G5020|S|20740481568267|53063003900|Census Tract 39|9007241|15003|G5020|S|82817|0
2079015503718520|53063004002|Census Tract 40.02|828547|0|G5020|S|20740481568474|53063004000|Census Tract 40|1553006|0|G5020|S|729177|0
20790481568475|53063004100|Census Tract 41|1114200|0|G5020|S|20740481568470|53063003200|Census Tract 32|1241813|0|G5020|S|956|0
20790481568475|53063004100|Census Tract 41|1114200|0|G5020|S|20740481568475|53063004100|Census Tract 41|1113244|0|G5020|S|1113244|0
20790481568476|53063004200|Census Tract 42|2716721|0|G5020|S|20740481568267|53063003900|Census Tract 39|9007241|15003|G5020|S|80549|0
20790481568476|53063004200|Census Tract 42|2716721|0|G5020|S|20740481568476|53063004200|Census Tract 42|2651379|0|G5020|S|2636172|0
20790481568477|53063004300|Census Tract 43|2373407|0|G5020|S|20740481568267|53063003900|Census Tract 39|9007241|15003|G5020|S|75705|0
20790481568477|53063004300|Census Tract 43|2373407|0|G5020|S|20740481568477|53063004300|Census Tract 43|2305355|0|G5020|S|2262456|0
20790481568477|53063004300|Census Tract 43|2373407|0|G5020|S|20740481568275|53063004900|Census Tract 49|3973503|0|G5020|S|35246|0
20790481568478|53063004400|Census Tract 44|2053023|0|G5020|S|20740481568478|53063004400|Census Tract 44|2038696|0|G5020|S|2038696|0
20790481568478|53063004400|Census Tract 44|2053023|0|G5020|S|20740481568275|53063004900|Census Tract 49|3973503|0|G5020|S|14327|0
20790481568479|53063004500|Census Tract 45|2602604|21837|G5020|S|20740481568479|53063004500|Census Tract 45|2602604|21837|G5020|S|2602604|21837
20790481568480|53063004601|Census Tract 46.01|2488547|15828|G5020|S|20740481568468|53063003000|Census Tract 30|1421933|0|G5020|S|17284|0
20790481568480|53063004601|Census Tract 46.01|2488547|15828|G5020|S|20740481568480|53063004601|Census Tract 46.01|2476030|15828|G5020|S|2471263|15828
20790481568258|53063004602|Census Tract 46.02|1643406|0|G5020|S|20740481568258|53063004602|Census Tract 46.02|1643406|0|G5020|S|1643406|0
2079015503718443|53063004701|Census Tract 47.01|1307168|0|G5020|S|20740481568481|53063004700|Census Tract 47|3227938|0|G5020|S|1307168|0
2079015503718406|53063004702|Census Tract 47.02|1920770|0|G5020|S|20740481568481|53063004700|Census Tract 47|3227938|0|G5020|S|1920770|0
20790481568263|53063004800|Census Tract 48|2690660|0|G5020|S|20740481568263|53063004800|Census Tract 48|2690953|0|G5020|S|2690660|0
20790481568275|53063004900|Census Tract 49|4025199|0|G5020|S|20740481568267|53063003900|Census Tract 39|9007241|15003|G5020|S|102504|0
20790481568275|53063004900|Census Tract 49|4025199|0|G5020|S|20740481568275|53063004900|Census Tract 49|3973503|0|G5020|S|3922695|0
20790481568296|53063005000|Census Tract 50|10663413|0|G5020|S|20740481568296|53063005000|Census Tract 50|10663413|0|G5020|S|10663413|0
2079015503718505|53063010101|Census Tract 101.01|80960536|0|G5020|S|20740481568273|53063010100|Census Tract 101|394915522|4760048|G5020|S|80960536|0
2079015503718551|53063010102|Census Tract 101.02|313943416|4760048|G5020|S|20740481568273|53063010100|Census Tract 101|394915522|4760048|G5020|S|313943416|4760048
20790481568295|53063010201|Census Tract 102.01|208439983|235676|G5020|S|20740481568295|53063010201|Census Tract 102.01|208439983|235676|G5020|S|208439983|235676
2079015503718350|53063010203|Census Tract 102.03|52280335|0|G5020|S|20740481568259|53063010202|Census Tract 102.02|184146834|0|G5020|S|52280335|0
2079015503718354|53063010204|Census Tract 102.04|131866499|0|G5020|S|20740481568259|53063010202|Census Tract 102.02|184146834|0|G5020|S|131866499|0
20790481568260|53063010301|Census Tract 103.01|21539038|0|G5020|S|20740481568260|53063010301|Census Tract 103.01|21670512|0|G5020|S|21538682|0
20790481568260|53063010301|Census Tract 103.01|21539038|0|G5020|S|20740481568488|53063010304|Census Tract 103.04|186170181|2809277|G5020|S|356|0
20790481568262|53063010303|Census Tract 103.03|107419316|0|G5020|S|20740481568262|53063010303|Census Tract 103.03|107556694|0|G5020|S|107209928|0
20790481568262|53063010303|Census Tract 103.03|107419316|0|G5020|S|20740481568489|53063010305|Census Tract 103.05|64066776|0|G5020|S|51001|0
20790481568262|53063010303|Census Tract 103.03|107419316|0|G5020|S|20740481818988|53065951300|Census Tract 9513|473990030|9724216|G5020|S|158387|0
20790481568488|53063010304|Census Tract 103.04|187114987|2809277|G5020|S|20740481568260|53063010301|Census Tract 103.01|21670512|0|G5020|S|131830|0
20790481568488|53063010304|Census Tract 103.04|187114987|2809277|G5020|S|20740481568488|53063010304|Census Tract 103.04|186170181|2809277|G5020|S|186169355|2809277
20790481568488|53063010304|Census Tract 103.04|187114987|2809277|G5020|S|20740481818988|53065951300|Census Tract 9513|473990030|9724216|G5020|S|813802|0
20790481568489|53063010305|Census Tract 103.05|64015775|0|G5020|S|20740481568489|53063010305|Census Tract 103.05|64066776|0|G5020|S|64015775|0
20790481568255|53063010401|Census Tract 104.01|29866969|0|G5020|S|20740481568255|53063010401|Census Tract 104.01|28177629|0|G5020|S|28154434|0
20790481568255|53063010401|Census Tract 104.01|29866969|0|G5020|S|20740481568256|53063010402|Census Tract 104.02|444990539|9503954|G5020|S|1712535|0
2079015503718538|53063010403|Census Tract 104.03|169111745|22706|G5020|S|20740481568256|53063010402|Census Tract 104.02|444990539|9503954|G5020|S|169064122|22706
2079015503718538|53063010403|Census Tract 104.03|169111745|22706|G5020|S|20740481568268|53063013800|Census Tract 138|16964423|0|G5020|S|47623|0
2079015503718368|53063010404|Census Tract 104.04|274193486|9481226|G5020|S|20740481568256|53063010402|Census Tract 104.02|444990539|9503954|G5020|S|274193486|9481226
20790481568261|53063010504|Census Tract 105.04|9351747|0|G5020|S|20740481568261|53063010504|Census Tract 105.04|9351747|0|G5020|S|9351747|0
2079015503718408|53063010505|Census Tract 105.05|3567642|0|G5020|S|20740481568305|53063010501|Census Tract 105.01|9292929|2941|G5020|S|3567642|0
2079015503718421|53063010506|Census Tract 105.06|5725287|2941|G5020|S|20740481568305|53063010501|Census Tract 105.01|9292929|2941|G5020|S|5725287|2941
2079015503718241|53063010507|Census Tract 105.07|9038148|40462|G5020|S|20740481568257|53063010503|Census Tract 105.03|74113039|369815|G5020|S|9038148|40462
2079015503718491|53063010508|Census Tract 105.08|64863942|323369|G5020|S|20740481568257|53063010503|Census Tract 105.03|74113039|369815|G5020|S|64863942|323369
20790481568321|53063010601|Census Tract 106.01|7413661|627477|G5020|S|20740481568276|53063000900|Census Tract 9|4291689|0|G5020|S|44571|0
20790481568321|53063010601|Census Tract 106.01|7413661|627477|G5020|S|20740481568256|53063010402|Census Tract 104.02|444990539|9503954|G5020|S|0|22
20790481568321|53063010601|Census Tract 106.01|7413661|627477|G5020|S|20740481568321|53063010601|Census Tract 106.01|7491349|627455|G5020|S|7369090|627455
2079015503718446|53063010603|Census Tract 106.03|4906167|0|G5020|S|20740481568279|53063010602|Census Tract 106.02|8247247|0|G5020|S|4906167|0
2079015503718252|53063010604|Census Tract 106.04|3460018|0|G5020|S|20740481568279|53063010602|Census Tract 106.02|8247247|0|G5020|S|3057293|0
2079015503718252|53063010604|Census Tract 106.04|3460018|0|G5020|S|20740481568281|53063010700|Census Tract 107|12169726|0|G5020|S|402725|0
2079015503718423|53063010701|Census Tract 107.01|4035839|0|G5020|S|20740481568320|53063000800|Census Tract 8|3527338|0|G5020|S|39736|0
2079015503718423|53063010701|Census Tract 107.01|4035839|0|G5020|S|20740481568281|53063010700|Census Tract 107|12169726|0|G5020|S|3989454|0
2079015503718423|53063010701|Census Tract 107.01|4035839|0|G5020|S|20740481568300|53063010900|Census Tract 109|4898938|0|G5020|S|6649|0
2079015503718455|53063010702|Census Tract 107.02|7837952|0|G5020|S|20740481568320|53063000800|Census Tract 8|3527338|0|G5020|S|19778|0
2079015503718455|53063010702|Census Tract 107.02|7837952|0|G5020|S|20740481568279|53063010602|Census Tract 106.02|8247247|0|G5020|S|242255|0
2079015503718455|53063010702|Census Tract 107.02|7837952|0|G5020|S|20740481568281|53063010700|Census Tract 107|12169726|0|G5020|S|7570784|0
2079015503718455|53063010702|Census Tract 107.02|7837952|0|G5020|S|20740481568300|53063010900|Census Tract 109|4898938|0|G5020|S|5135|0
20790481568299|53063010800|Census Tract 108|1239571|0|G5020|S|20740481568299|53063010800|Census Tract 108|1239571|0|G5020|S|1239571|0
2079015503718528|53063010901|Census Tract 109.01|1975233|0|G5020|S|20740481568300|53063010900|Census Tract 109|4898938|0|G5020|S|1975233|0
2079015503718352|53063010902|Census Tract 109.02|3058295|0|G5020|S|20740481568281|53063010700|Census Tract 107|12169726|0|G5020|S|146374|0
2079015503718352|53063010902|Census Tract 109.02|3058295|0|G5020|S|20740481568300|53063010900|Census Tract 109|4898938|0|G5020|S|2911921|0
20790481568482|53063011000|Census Tract 110|1960787|0|G5020|S|20740481568482|53063011000|Census Tract 110|1960787|0|G5020|S|1960787|0
20790481568483|53063011102|Census Tract 111.02|2391020|0|G5020|S|20740481568483|53063011102|Census Tract 111.02|2391020|0|G5020|S|2391020|0
2079015503718247|53063011103|Census Tract 111.03|1315010|0|G5020|S|20740481568280|53063011101|Census Tract 111.01|1917190|0|G5020|S|1315010|0
2079015503718228|53063011104|Census Tract 111.04|602180|0|G5020|S|20740481568280|53063011101|Census Tract 111.01|1917190|0|G5020|S|602180|0
20790481568283|53063011202|Census Tract 112.02|33152464|0|G5020|S|20740481568283|53063011202|Census Tract 112.02|33152464|0|G5020|S|33152464|0
2079015503718245|53063011203|Census Tract 112.03|13718386|0|G5020|S|20740481568282|53063011201|Census Tract 112.01|15014626|0|G5020|S|13718386|0
2079015503718461|53063011204|Census Tract 112.04|1296240|0|G5020|S|20740481568282|53063011201|Census Tract 112.01|15014626|0|G5020|S|1296240|0
2079015503718476|53063011301|Census Tract 113.01|8850662|231506|G5020|S|20740481568284|53063011300|Census Tract 113|18608938|421811|G5020|S|8724589|231506
2079015503718476|53063011301|Census Tract 113.01|8850662|231506|G5020|S|20740481568285|53063011400|Census Tract 114|23604491|256058|G5020|S|126073|0
2079015503718296|53063011302|Census Tract 113.02|9884349|190305|G5020|S|20740481568284|53063011300|Census Tract 113|18608938|421811|G5020|S|9884349|190305
20790481568285|53063011400|Census Tract 114|23478418|256058|G5020|S|20740481568285|53063011400|Census Tract 114|23604491|256058|G5020|S|23478418|256058
20790481568286|53063011500|Census Tract 115|1075570|44535|G5020|S|20740481568286|53063011500|Census Tract 115|1075443|44491|G5020|S|1075443|44491
20790481568286|53063011500|Census Tract 115|1075570|44535|G5020|S|20740481568288|53063012200|Census Tract 122|10273429|218224|G5020|S|127|44
