time,zip,county,gas_price,n_ev,n_bev,n_phev,m_ev,m_bev,m_phev,n_evse
2019-09-30,98851,Grant,3.134,4.0,1.0,3.0,76,32,47,1
2019-09-30,98852,Chelan,3.134,,,,76,32,47,0
2019-09-30,98853,Grant,3.134,,,,76,32,47,0
2019-09-30,98855,Okanogan,3.134,5.0,3.0,2.0,76,32,47,1
2019-09-30,98856,Okanogan,3.134,4.0,1.0,3.0,76,32,47,1
2019-09-30,98857,Grant,3.134,2.0,,2.0,76,32,47,0
2019-09-30,98858,Douglas,3.134,4.0,4.0,,76,32,47,0
2019-09-30,98859,Okanogan,3.134,,,,76,32,47,0
2019-09-30,98860,Grant,3.134,,,,76,32,47,0
2019-09-30,98862,Okanogan,3.134,11.0,6.0,5.0,76,32,47,3
2019-09-30,98901,Yakima,3.134,23.0,14.0,9.0,76,32,47,7
2019-09-30,98902,Yakima,3.134,53.0,24.0,29.0,76,32,47,0
2019-09-30,98903,Yakima,3.134,18.0,10.0,8.0,76,32,47,0
2019-09-30,98908,Yakima,3.134,68.0,35.0,33.0,76,32,47,0
2019-09-30,98921,Yakima,3.134,,,,76,32,47,0
2019-09-30,98922,Kittitas,3.134,35.0,24.0,11.0,76,32,47,3
2019-09-30,98923,Yakima,3.134,,,,76,32,47,0
2019-09-30,98925,Kittitas,3.134,4.0,2.0,2.0,76,32,47,0
2019-09-30,98926,Kittitas,3.134,53.0,32.0,21.0,76,32,47,2
2019-09-30,98929,Yakima,3.134,,,,76,32,47,0
2019-09-30,98930,Yakima,3.134,7.0,4.0,3.0,76,32,47,0
2019-09-30,98932,Yakima,3.134,,,,76,32,47,0
2019-09-30,98933,Yakima,3.134,,,,76,32,47,0
2019-09-30,98934,Kittitas,3.134,,,,76,32,47,0
2019-09-30,98935,Yakima,3.134,2.0,,2.0,76,32,47,0
2019-09-30,98936,Yakima,3.134,8.0,4.0,4.0,76,32,47,0
2019-09-30,98937,Yakima,3.134,2.0,1.0,1.0,76,32,47,0
2019-09-30,98938,Yakima,3.134,1.0,1.0,,76,32,47,0
2019-09-30,98939,Yakima,3.134,,,,76,32,47,0
2019-09-30,98940,Kittitas,3.134,12.0,10.0,2.0,76,32,47,0
2019-09-30,98941,Kittitas,3.134,,,,76,32,47,0
2019-09-30,98942,Yakima,3.134,20.0,9.0,11.0,76,32,47,0
2019-09-30,98943,Kittitas,3.134,,,,76,32,47,0
2019-09-30,98944,Yakima,3.134,14.0,5.0,9.0,76,32,47,0
2019-09-30,98946,Kittitas,3.134,1.0,1.0,,76,32,47,0
2019-09-30,98947,Yakima,3.134,2.0,2.0,,76,32,47,0
2019-09-30,98948,Yakima,3.134,4.0,3.0,1.0,76,32,47,0
2019-09-30,98950,Kittitas,3.134,,,,76,32,47,0
2019-09-30,98951,Yakima,3.134,3.0,2.0,1.0,76,32,47,0
2019-09-30,98952,Yakima,3.134,,,,76,32,47,0
2019-09-30,98953,Yakima,3.134,3.0,2.0,1.0,76,32,47,0
2019-09-30,99001,Spokane,3.134,7.0,3.0,4.0,76,32,47,0
2019-09-30,99003,Spokane,3.134,7.0,4.0,3.0,76,32,47,0
2019-09-30,99004,Spokane,3.134,37.0,19.0,18.0,76,32,47,0
2019-09-30,99005,Spokane,3.134,29.0,16.0,13.0,76,32,47,0
2019-09-30,99006,Spokane,3.134,18.0,6.0,12.0,76,32,47,0
2019-09-30,99008,Lincoln,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99009,Spokane,3.134,7.0,4.0,3.0,76,32,47,0
2019-09-30,99011,Spokane,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99012,Spokane,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99013,Stevens,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99016,Spokane,3.134,32.0,19.0,13.0,76,32,47,1
2019-09-30,99017,Whitman,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99018,Spokane,3.134,,,,76,32,47,0
2019-09-30,99019,Spokane,3.134,47.0,31.0,16.0,76,32,47,4
2019-09-30,99020,Spokane,3.134,,,,76,32,47,0
2019-09-30,99021,Spokane,3.134,17.0,6.0,11.0,76,32,47,0
2019-09-30,99022,Spokane,3.134,9.0,5.0,4.0,76,32,47,0
2019-09-30,99023,Spokane,3.134,7.0,3.0,4.0,76,32,47,0
2019-09-30,99025,Spokane,3.134,11.0,6.0,5.0,76,32,47,0
2019-09-30,99026,Stevens,3.134,31.0,20.0,11.0,76,32,47,0
2019-09-30,99027,Spokane,3.134,16.0,11.0,5.0,76,32,47,0
2019-09-30,99029,Lincoln,3.134,2.0,,2.0,76,32,47,0
2019-09-30,99030,Spokane,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99031,Spokane,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99032,Lincoln,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99033,Whitman,3.134,,,,76,32,47,0
2019-09-30,99034,Stevens,3.134,,,,76,32,47,0
2019-09-30,99036,Spokane,3.134,5.0,3.0,2.0,76,32,47,0
2019-09-30,99037,Spokane,3.134,24.0,16.0,8.0,76,32,47,1
2019-09-30,99039,Spokane,3.134,,,,76,32,47,0
2019-09-30,99040,Stevens,3.134,,,,76,32,47,0
2019-09-30,99101,Stevens,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99102,Whitman,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99103,Lincoln,3.134,,,,76,32,47,0
2019-09-30,99105,Adams,3.134,,,,76,32,47,0
2019-09-30,99109,Stevens,3.134,6.0,3.0,3.0,76,32,47,0
2019-09-30,99110,Stevens,3.134,,,,76,32,47,0
2019-09-30,99111,Whitman,3.134,8.0,5.0,3.0,76,32,47,0
2019-09-30,99113,Whitman,3.134,2.0,,2.0,76,32,47,0
2019-09-30,99114,Stevens,3.134,16.0,7.0,9.0,76,32,47,1
2019-09-30,99115,Grant,3.134,4.0,3.0,1.0,76,32,47,1
2019-09-30,99116,Douglas,3.134,,,,76,32,47,0
2019-09-30,99117,Lincoln,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99118,Ferry,3.134,2.0,1.0,1.0,76,32,47,0
2019-09-30,99119,Pend Oreille,3.134,,,,76,32,47,0
2019-09-30,99121,Ferry,3.134,,,,76,32,47,0
2019-09-30,99122,Lincoln,3.134,2.0,,2.0,76,32,47,1
2019-09-30,99123,Grant,3.134,,,,76,32,47,0
2019-09-30,99124,Okanogan,3.134,,,,76,32,47,0
2019-09-30,99125,Whitman,3.134,3.0,1.0,2.0,76,32,47,0
2019-09-30,99126,Stevens,3.134,3.0,,3.0,76,32,47,0
2019-09-30,99128,Whitman,3.134,,,,76,32,47,0
2019-09-30,99129,Stevens,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99130,Whitman,3.134,3.0,1.0,2.0,76,32,47,0
2019-09-30,99131,Stevens,3.134,,,,76,32,47,0
2019-09-30,99133,Grant,3.134,3.0,,3.0,76,32,47,0
2019-09-30,99134,Lincoln,3.134,2.0,2.0,,76,32,47,0
2019-09-30,99135,Grant,3.134,,,,76,32,47,0
2019-09-30,99136,Whitman,3.134,,,,76,32,47,0
2019-09-30,99137,Stevens,3.134,,,,76,32,47,0
2019-09-30,99138,Ferry,3.134,,,,76,32,47,0
2019-09-30,99139,Pend Oreille,3.134,,,,76,32,47,0
2019-09-30,99140,Ferry,3.134,,,,76,32,47,0
2019-09-30,99141,Stevens,3.134,10.0,4.0,6.0,76,32,47,0
2019-09-30,99143,Whitman,3.134,,,,76,32,47,0
2019-09-30,99144,Lincoln,3.134,,,,76,32,47,0
2019-09-30,99146,Ferry,3.134,,,,76,32,47,0
2019-09-30,99147,Lincoln,3.134,,,,76,32,47,0
2019-09-30,99148,Stevens,3.134,3.0,,3.0,76,32,47,0
2019-09-30,99149,Whitman,3.134,,,,76,32,47,0
2019-09-30,99150,Ferry,3.134,,,,76,32,47,0
2019-09-30,99151,Stevens,3.134,,,,76,32,47,0
2019-09-30,99152,Pend Oreille,3.134,,,,76,32,47,0
2019-09-30,99153,Pend Oreille,3.134,,,,76,32,47,0
2019-09-30,99154,Lincoln,3.134,,,,76,32,47,0
2019-09-30,99155,Okanogan,3.134,,,,76,32,47,0
2019-09-30,99156,Pend Oreille,3.134,10.0,5.0,5.0,76,32,47,0
2019-09-30,99157,Stevens,3.134,,,,76,32,47,0
2019-09-30,99158,Whitman,3.134,,,,76,32,47,0
2019-09-30,99159,Lincoln,3.134,,,,76,32,47,0
2019-09-30,99160,Ferry,3.134,,,,76,32,47,0
2019-09-30,99161,Whitman,3.134,8.0,6.0,2.0,76,32,47,0
2019-09-30,99163,Whitman,3.134,57.0,26.0,31.0,76,32,47,3
2019-09-30,99164,Whitman,3.134,,,,76,32,47,2
2019-09-30,99166,Ferry,3.134,2.0,2.0,,76,32,47,0
2019-09-30,99167,Stevens,3.134,2.0,2.0,,76,32,47,0
2019-09-30,99169,Adams,3.134,4.0,2.0,2.0,76,32,47,2
2019-09-30,99170,Whitman,3.134,3.0,1.0,2.0,76,32,47,1
2019-09-30,99171,Whitman,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99173,Stevens,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99174,Whitman,3.134,,,,76,32,47,0
2019-09-30,99176,Whitman,3.134,,,,76,32,47,0
2019-09-30,99179,Whitman,3.134,,,,76,32,47,0
2019-09-30,99180,Pend Oreille,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99181,Stevens,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99185,Lincoln,3.134,,,,76,32,47,0
2019-09-30,99201,Spokane,3.134,30.0,16.0,14.0,76,32,47,13
2019-09-30,99202,Spokane,3.134,29.0,19.0,10.0,76,32,47,3
2019-09-30,99203,Spokane,3.134,101.0,63.0,38.0,76,32,47,0
2019-09-30,99204,Spokane,3.134,21.0,14.0,7.0,76,32,47,1
2019-09-30,99205,Spokane,3.134,49.0,22.0,27.0,76,32,47,2
2019-09-30,99206,Spokane,3.134,55.0,33.0,22.0,76,32,47,0
2019-09-30,99207,Spokane,3.134,29.0,16.0,13.0,76,32,47,0
2019-09-30,99208,Spokane,3.134,123.0,73.0,50.0,76,32,47,1
2019-09-30,99212,Spokane,3.134,34.0,18.0,16.0,76,32,47,1
2019-09-30,99216,Spokane,3.134,35.0,22.0,13.0,76,32,47,2
2019-09-30,99217,Spokane,3.134,27.0,14.0,13.0,76,32,47,1
2019-09-30,99218,Spokane,3.134,20.0,11.0,9.0,76,32,47,2
2019-09-30,99223,Spokane,3.134,109.0,67.0,42.0,76,32,47,0
2019-09-30,99224,Spokane,3.134,62.0,36.0,26.0,76,32,47,7
2019-09-30,99301,Franklin,3.134,126.0,55.0,71.0,76,32,47,4
2019-09-30,99320,Benton,3.134,22.0,10.0,12.0,76,32,47,1
2019-09-30,99321,Grant,3.134,,,,76,32,47,0
2019-09-30,99322,Klickitat,3.134,,,,76,32,47,0
2019-09-30,99323,Walla Walla,3.134,2.0,,2.0,76,32,47,0
2019-09-30,99324,Walla Walla,3.134,19.0,7.0,12.0,76,32,47,0
2019-09-30,99326,Franklin,3.134,2.0,1.0,1.0,76,32,47,0
2019-09-30,99328,Columbia,3.134,4.0,2.0,2.0,76,32,47,1
2019-09-30,99329,Walla Walla,3.134,,,,76,32,47,0
2019-09-30,99330,Franklin,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99333,Whitman,3.134,,,,76,32,47,0
2019-09-30,99335,Franklin,3.134,,,,76,32,47,0
2019-09-30,99336,Benton,3.134,84.0,37.0,47.0,76,32,47,2
2019-09-30,99337,Benton,3.134,70.0,38.0,32.0,76,32,47,1
2019-09-30,99338,Benton,3.134,82.0,44.0,38.0,76,32,47,2
2019-09-30,99341,Adams,3.134,,,,76,32,47,0
2019-09-30,99343,Franklin,3.134,2.0,,2.0,76,32,47,0
2019-09-30,99344,Adams,3.134,11.0,5.0,6.0,76,32,47,0
2019-09-30,99345,Benton,3.134,,,,76,32,47,0
2019-09-30,99346,Benton,3.134,,,,76,32,47,0
2019-09-30,99347,Garfield,3.134,1.0,,1.0,76,32,47,0
2019-09-30,99348,Walla Walla,3.134,,,,76,32,47,0
2019-09-30,99349,Grant,3.134,5.0,1.0,4.0,76,32,47,0
2019-09-30,99350,Benton,3.134,8.0,3.0,5.0,76,32,47,0
2019-09-30,99352,Benton,3.134,140.0,71.0,69.0,76,32,47,3
2019-09-30,99353,Benton,3.134,54.0,32.0,22.0,76,32,47,0
2019-09-30,99354,Benton,3.134,108.0,53.0,55.0,76,32,47,1
2019-09-30,99356,Klickitat,3.134,,,,76,32,47,0
2019-09-30,99357,Grant,3.134,2.0,1.0,1.0,76,32,47,0
2019-09-30,99359,Columbia,3.134,,,,76,32,47,0
2019-09-30,99360,Walla Walla,3.134,3.0,2.0,1.0,76,32,47,0
2019-09-30,99361,Walla Walla,3.134,3.0,2.0,1.0,76,32,47,0
2019-09-30,99362,Walla Walla,3.134,91.0,49.0,42.0,76,32,47,8
2019-09-30,99363,Walla Walla,3.134,,,,76,32,47,0
2019-09-30,99371,Adams,3.134,,,,76,32,47,0
2019-09-30,99401,Asotin,3.134,1.0,1.0,,76,32,47,0
2019-09-30,99402,Asotin,3.134,3.0,2.0,1.0,76,32,47,0
2019-09-30,99403,Asotin,3.134,16.0,8.0,8.0,76,32,47,1
2019-10-31,98001,King,3.294,178.0,92.0,86.0,75,32,46,2
2019-10-31,98002,King,3.294,78.0,43.0,35.0,75,32,46,4
2019-10-31,98003,King,3.294,132.0,75.0,57.0,75,32,46,3
2019-10-31,98004,King,3.294,963.0,778.0,185.0,75,32,46,37
2019-10-31,98005,King,3.294,458.0,354.0,104.0,75,32,46,9
2019-10-31,98006,King,3.294,903.0,739.0,164.0,75,32,46,5
2019-10-31,98007,King,3.294,346.0,275.0,71.0,75,32,46,3
2019-10-31,98008,King,3.294,557.0,455.0,102.0,75,32,46,2
2019-10-31,98010,King,3.294,51.0,32.0,19.0,75,32,46,0
2019-10-31,98011,King,3.294,451.0,320.0,131.0,75,32,46,7
2019-10-31,98012,Snohomish,3.294,809.0,614.0,195.0,75,32,46,0
2019-10-31,98014,King,3.294,121.0,87.0,34.0,75,32,46,0
2019-10-31,98019,King,3.294,193.0,137.0,56.0,75,32,46,0
2019-10-31,98020,Snohomish,3.294,299.0,221.0,78.0,75,32,46,3
2019-10-31,98021,Snohomish,3.294,473.0,373.0,100.0,75,32,46,1
2019-10-31,98022,King,3.294,89.0,37.0,52.0,75,32,46,0
2019-10-31,98023,King,3.294,227.0,129.0,98.0,75,32,46,0
2019-10-31,98024,King,3.294,259.0,189.0,70.0,75,32,46,0
2019-10-31,98026,Snohomish,3.294,378.0,275.0,103.0,75,32,46,4
2019-10-31,98027,King,3.294,604.0,459.0,145.0,75,32,46,8
2019-10-31,98028,King,3.294,380.0,289.0,91.0,75,32,46,0
2019-10-31,98029,King,3.294,557.0,458.0,99.0,75,32,46,5
2019-10-31,98030,King,3.294,11.0,7.0,4.0,75,32,46,3
2019-10-31,98031,King,3.294,292.0,173.0,119.0,75,32,46,0
2019-10-31,98032,King,3.294,167.0,102.0,65.0,75,32,46,1
2019-10-31,98033,King,3.294,1009.0,807.0,202.0,75,32,46,0
2019-10-31,98034,King,3.294,695.0,547.0,148.0,75,32,46,9
2019-10-31,98036,Snohomish,3.294,399.0,305.0,94.0,75,32,46,1
2019-10-31,98037,Snohomish,3.294,166.0,118.0,48.0,75,32,46,5
2019-10-31,98038,King,3.294,304.0,187.0,117.0,75,32,46,1
2019-10-31,98039,King,3.294,138.0,115.0,23.0,75,32,46,0
2019-10-31,98040,King,3.294,913.0,723.0,190.0,75,32,46,6
2019-10-31,98042,King,3.294,283.0,162.0,121.0,75,32,46,4
2019-10-31,98043,Snohomish,3.294,124.0,83.0,41.0,75,32,46,1
2019-10-31,98045,King,3.294,204.0,139.0,65.0,75,32,46,2
2019-10-31,98047,King,3.294,18.0,14.0,4.0,75,32,46,0
2019-10-31,98050,King,3.294,2.0,2.0,,75,32,46,0
2019-10-31,98051,King,3.294,54.0,35.0,19.0,75,32,46,0
2019-10-31,98052,King,3.294,1533.0,1235.0,298.0,75,32,46,8
2019-10-31,98053,King,3.294,838.0,697.0,141.0,75,32,46,1
2019-10-31,98055,King,3.294,234.0,145.0,89.0,75,32,46,5
2019-10-31,98056,King,3.294,339.0,249.0,90.0,75,32,46,3
2019-10-31,98057,King,3.294,9.0,4.0,5.0,75,32,46,15
2019-10-31,98058,King,3.294,315.0,202.0,113.0,75,32,46,2
2019-10-31,98059,King,3.294,532.0,396.0,136.0,75,32,46,1
2019-10-31,98065,King,3.294,113.0,79.0,34.0,75,32,46,2
2019-10-31,98068,Kittitas,3.294,7.0,6.0,1.0,75,32,46,1
2019-10-31,98070,King,3.294,228.0,158.0,70.0,75,32,46,0
2019-10-31,98072,King,3.294,909.0,732.0,177.0,75,32,46,6
2019-10-31,98074,King,3.294,806.0,654.0,152.0,75,32,46,3
2019-10-31,98075,King,3.294,669.0,565.0,104.0,75,32,46,2
2019-10-31,98077,King,3.294,28.0,21.0,7.0,75,32,46,0
2019-10-31,98087,Snohomish,3.294,225.0,160.0,65.0,75,32,46,1
2019-10-31,98092,King,3.294,256.0,154.0,102.0,75,32,46,2
2019-10-31,98101,King,3.294,151.0,114.0,37.0,75,32,46,26
2019-10-31,98102,King,3.294,286.0,213.0,73.0,75,32,46,3
2019-10-31,98103,King,3.294,756.0,583.0,173.0,75,32,46,3
2019-10-31,98104,King,3.294,143.0,97.0,46.0,75,32,46,12
2019-10-31,98105,King,3.294,492.0,370.0,122.0,75,32,46,8
2019-10-31,98106,King,3.294,210.0,141.0,69.0,75,32,46,3
2019-10-31,98107,King,3.294,339.0,260.0,79.0,75,32,46,4
2019-10-31,98108,King,3.294,176.0,126.0,50.0,75,32,46,2
2019-10-31,98109,King,3.294,477.0,396.0,81.0,75,32,46,18
2019-10-31,98110,Kitsap,3.294,608.0,425.0,183.0,75,32,46,3
2019-10-31,98112,King,3.294,600.0,441.0,159.0,75,32,46,1
2019-10-31,98115,King,3.294,973.0,724.0,249.0,75,32,46,3
2019-10-31,98116,King,3.294,377.0,263.0,114.0,75,32,46,0
2019-10-31,98117,King,3.294,575.0,430.0,145.0,75,32,46,0
2019-10-31,98118,King,3.294,408.0,283.0,125.0,75,32,46,0
2019-10-31,98119,King,3.294,316.0,228.0,88.0,75,32,46,0
2019-10-31,98121,King,3.294,249.0,185.0,64.0,75,32,46,8
2019-10-31,98122,King,3.294,453.0,321.0,132.0,75,32,46,2
2019-10-31,98125,King,3.294,460.0,336.0,124.0,75,32,46,5
2019-10-31,98126,King,3.294,297.0,214.0,83.0,75,32,46,0
2019-10-31,98133,King,3.294,424.0,292.0,132.0,75,32,46,3
2019-10-31,98134,King,3.294,28.0,21.0,7.0,75,32,46,12
2019-10-31,98136,King,3.294,230.0,168.0,62.0,75,32,46,0
2019-10-31,98144,King,3.294,410.0,295.0,115.0,75,32,46,3
2019-10-31,98146,King,3.294,191.0,117.0,74.0,75,32,46,1
2019-10-31,98148,King,3.294,39.0,22.0,17.0,75,32,46,2
2019-10-31,98154,King,3.294,,,,75,32,46,1
2019-10-31,98155,King,3.294,428.0,307.0,121.0,75,32,46,0
2019-10-31,98158,King,3.294,1.0,,1.0,75,32,46,0
2019-10-31,98164,King,3.294,,,,75,32,46,0
2019-10-31,98166,King,3.294,224.0,149.0,75.0,75,32,46,2
2019-10-31,98168,King,3.294,147.0,87.0,60.0,75,32,46,0
2019-10-31,98174,King,3.294,,,,75,32,46,0
2019-10-31,98177,King,3.294,410.0,296.0,114.0,75,32,46,0
2019-10-31,98178,King,3.294,158.0,107.0,51.0,75,32,46,0
2019-10-31,98188,King,3.294,88.0,49.0,39.0,75,32,46,9
2019-10-31,98195,King,3.294,1.0,1.0,,75,32,46,1
2019-10-31,98198,King,3.294,100.0,63.0,37.0,75,32,46,4
2019-10-31,98199,King,3.294,411.0,301.0,110.0,75,32,46,0
2019-10-31,98201,Snohomish,3.294,103.0,65.0,38.0,75,32,46,0
2019-10-31,98203,Snohomish,3.294,166.0,108.0,58.0,75,32,46,1
2019-10-31,98204,Snohomish,3.294,116.0,76.0,40.0,75,32,46,4
2019-10-31,98205,Snohomish,3.294,,,,75,32,46,0
2019-10-31,98207,Snohomish,3.294,,,,75,32,46,2
2019-10-31,98208,Snohomish,3.294,308.0,204.0,104.0,75,32,46,1
2019-10-31,98220,Whatcom,3.294,2.0,,2.0,75,32,46,0
2019-10-31,98221,Skagit,3.294,194.0,114.0,80.0,75,32,46,3
2019-10-31,98222,San Juan,3.294,,,,75,32,46,0
2019-10-31,98223,Snohomish,3.294,151.0,101.0,50.0,75,32,46,3
2019-10-31,98224,King,3.294,,,,75,32,46,0
2019-10-31,98225,Whatcom,3.294,330.0,235.0,95.0,75,32,46,4
2019-10-31,98226,Whatcom,3.294,306.0,199.0,107.0,75,32,46,5
2019-10-31,98229,Whatcom,3.294,300.0,201.0,99.0,75,32,46,1
2019-10-31,98230,Whatcom,3.294,126.0,75.0,51.0,75,32,46,2
2019-10-31,98232,Skagit,3.294,29.0,18.0,11.0,75,32,46,0
2019-10-31,98233,Skagit,3.294,42.0,27.0,15.0,75,32,46,2
2019-10-31,98235,Skagit,3.294,3.0,2.0,1.0,75,32,46,0
2019-10-31,98236,Island,3.294,67.0,42.0,25.0,75,32,46,0
2019-10-31,98237,Skagit,3.294,6.0,1.0,5.0,75,32,46,1
2019-10-31,98238,Skagit,3.294,,,,75,32,46,0
2019-10-31,98239,Island,3.294,76.0,46.0,30.0,75,32,46,0
2019-10-31,98240,Whatcom,3.294,9.0,8.0,1.0,75,32,46,1
2019-10-31,98241,Snohomish,3.294,3.0,2.0,1.0,75,32,46,0
2019-10-31,98243,San Juan,3.294,,,,75,32,46,0
2019-10-31,98244,Whatcom,3.294,13.0,12.0,1.0,75,32,46,0
2019-10-31,98245,San Juan,3.294,70.0,53.0,17.0,75,32,46,2
2019-10-31,98247,Whatcom,3.294,31.0,20.0,11.0,75,32,46,0
2019-10-31,98248,Whatcom,3.294,117.0,80.0,37.0,75,32,46,1
2019-10-31,98249,Island,3.294,61.0,41.0,20.0,75,32,46,1
2019-10-31,98250,San Juan,3.294,151.0,120.0,31.0,75,32,46,5
2019-10-31,98251,Snohomish,3.294,24.0,9.0,15.0,75,32,46,0
2019-10-31,98252,Snohomish,3.294,24.0,9.0,15.0,75,32,46,0
2019-10-31,98253,Island,3.294,31.0,15.0,16.0,75,32,46,0
2019-10-31,98255,Skagit,3.294,,,,75,32,46,0
2019-10-31,98256,Snohomish,3.294,,,,75,32,46,0
2019-10-31,98257,Skagit,3.294,25.0,14.0,11.0,75,32,46,1
2019-10-31,98258,Snohomish,3.294,265.0,164.0,101.0,75,32,46,1
2019-10-31,98260,Island,3.294,81.0,59.0,22.0,75,32,46,2
2019-10-31,98261,San Juan,3.294,49.0,33.0,16.0,75,32,46,2
2019-10-31,98262,Whatcom,3.294,16.0,12.0,4.0,75,32,46,0
2019-10-31,98263,Skagit,3.294,,,,75,32,46,0
2019-10-31,98264,Whatcom,3.294,60.0,41.0,19.0,75,32,46,0
2019-10-31,98266,Whatcom,3.294,11.0,7.0,4.0,75,32,46,0
2019-10-31,98267,Skagit,3.294,,,,75,32,46,0
2019-10-31,98270,Snohomish,3.294,169.0,92.0,77.0,75,32,46,0
2019-10-31,98271,Snohomish,3.294,108.0,61.0,47.0,75,32,46,1
2019-10-31,98272,Snohomish,3.294,192.0,136.0,56.0,75,32,46,2
2019-10-31,98273,Skagit,3.294,108.0,74.0,34.0,75,32,46,5
2019-10-31,98274,Skagit,3.294,88.0,55.0,33.0,75,32,46,0
2019-10-31,98275,Snohomish,3.294,242.0,175.0,67.0,75,32,46,1
2019-10-31,98276,Whatcom,3.294,3.0,3.0,,75,32,46,0
2019-10-31,98277,Island,3.294,152.0,73.0,79.0,75,32,46,0
2019-10-31,98278,Island,3.294,,,,75,32,46,1
2019-10-31,98279,San Juan,3.294,12.0,11.0,1.0,75,32,46,1
2019-10-31,98280,San Juan,3.294,,,,75,32,46,1
2019-10-31,98281,Whatcom,3.294,23.0,15.0,8.0,75,32,46,0
2019-10-31,98282,Island,3.294,149.0,94.0,55.0,75,32,46,1
2019-10-31,98283,Skagit,3.294,,,,75,32,46,2
2019-10-31,98284,Skagit,3.294,69.0,46.0,23.0,75,32,46,0
2019-10-31,98286,San Juan,3.294,1.0,1.0,,75,32,46,0
2019-10-31,98288,King,3.294,1.0,1.0,,75,32,46,3
2019-10-31,98290,Snohomish,3.294,291.0,199.0,92.0,75,32,46,0
2019-10-31,98292,Snohomish,3.294,116.0,75.0,41.0,75,32,46,0
2019-10-31,98294,Snohomish,3.294,30.0,19.0,11.0,75,32,46,1
2019-10-31,98295,Whatcom,3.294,7.0,2.0,5.0,75,32,46,0
2019-10-31,98296,Snohomish,3.294,297.0,212.0,85.0,75,32,46,0
2019-10-31,98297,San Juan,3.294,1.0,1.0,,75,32,46,0
2019-10-31,98303,Pierce,3.294,9.0,4.0,5.0,75,32,46,0
2019-10-31,98304,Pierce,3.294,2.0,1.0,1.0,75,32,46,3
2019-10-31,98305,Clallam,3.294,1.0,1.0,,75,32,46,0
2019-10-31,98310,Kitsap,3.294,75.0,45.0,30.0,75,32,46,0
2019-10-31,98311,Kitsap,3.294,92.0,60.0,32.0,75,32,46,0
2019-10-31,98312,Kitsap,3.294,155.0,86.0,69.0,75,32,46,5
2019-10-31,98314,Kitsap,3.294,,,,75,32,46,2
2019-10-31,98315,Kitsap,3.294,3.0,1.0,2.0,75,32,46,8
2019-10-31,98320,Jefferson,3.294,14.0,10.0,4.0,75,32,46,0
2019-10-31,98321,Pierce,3.294,62.0,32.0,30.0,75,32,46,0
2019-10-31,98323,Pierce,3.294,1.0,1.0,,75,32,46,0
2019-10-31,98325,Jefferson,3.294,6.0,5.0,1.0,75,32,46,1
2019-10-31,98326,Clallam,3.294,,,,75,32,46,0
2019-10-31,98327,Pierce,3.294,37.0,17.0,20.0,75,32,46,2
2019-10-31,98328,Pierce,3.294,34.0,14.0,20.0,75,32,46,0
2019-10-31,98329,Pierce,3.294,74.0,36.0,38.0,75,32,46,0
2019-10-31,98330,Pierce,3.294,,,,75,32,46,0
2019-10-31,98331,Clallam,3.294,4.0,2.0,2.0,75,32,46,1
2019-10-31,98332,Pierce,3.294,174.0,103.0,71.0,75,32,46,1
2019-10-31,98333,Pierce,3.294,62.0,31.0,31.0,75,32,46,0
2019-10-31,98335,Pierce,3.294,274.0,167.0,107.0,75,32,46,3
2019-10-31,98336,Lewis,3.294,,,,75,32,46,0
2019-10-31,98337,Kitsap,3.294,17.0,12.0,5.0,75,32,46,2
2019-10-31,98338,Pierce,3.294,116.0,52.0,64.0,75,32,46,0
2019-10-31,98339,Jefferson,3.294,15.0,9.0,6.0,75,32,46,1
2019-10-31,98340,Kitsap,3.294,23.0,11.0,12.0,75,32,46,0
2019-10-31,98342,Kitsap,3.294,23.0,22.0,1.0,75,32,46,0
2019-10-31,98345,Kitsap,3.294,3.0,3.0,,75,32,46,0
2019-10-31,98346,Kitsap,3.294,94.0,65.0,29.0,75,32,46,1
2019-10-31,98349,Pierce,3.294,29.0,16.0,13.0,75,32,46,0
2019-10-31,98350,Clallam,3.294,,,,75,32,46,0
2019-10-31,98351,Pierce,3.294,7.0,3.0,4.0,75,32,46,0
2019-10-31,98353,Kitsap,3.294,,,,75,32,46,0
2019-10-31,98354,Pierce,3.294,27.0,16.0,11.0,75,32,46,0
2019-10-31,98355,Lewis,3.294,2.0,,2.0,75,32,46,0
2019-10-31,98356,Lewis,3.294,4.0,3.0,1.0,75,32,46,1
2019-10-31,98357,Clallam,3.294,1.0,,1.0,75,32,46,2
